date,zone_id,population_est,billed_consumption_liters,production_volume_liters,avg_pressure_bar
2024-06-19,Z01,48000,8302635,9315738,3.22
2024-06-20,Z01,48000,8185268,9184050,3.28
2024-06-21,Z01,48000,7626242,8556811,4.11
2024-06-22,Z01,48000,8529477,9570260,3.38
2024-06-23,Z01,48000,9305475,10440947,4.46
2024-06-24,Z01,48000,7493046,8407361,3.53
2024-06-25,Z01,48000,7685234,8623002,4.18
2024-06-26,Z01,48000,7555502,8477439,3.79
2024-06-27,Z01,48000,7990391,8965394,3.95
2024-06-28,Z01,48000,8275114,9284859,3.51
2024-06-29,Z01,48000,8651416,9707078,3.54
2024-06-30,Z01,48000,9404241,10551764,3.81
2024-07-01,Z01,48000,8253900,9261056,4.0
2024-07-02,Z01,48000,8322178,9337666,3.86
2024-07-03,Z01,48000,8314601,9329164,2.72
2024-07-04,Z01,48000,8250152,9256851,3.73
2024-07-05,Z01,48000,7733205,8676825,3.27
2024-07-06,Z01,48000,9296645,10431039,3.33
2024-07-07,Z01,48000,8572281,9618287,3.83
2024-07-08,Z01,48000,8703729,9765775,4.45
2024-07-09,Z01,48000,8152102,9146837,3.48
2024-07-10,Z01,48000,8602774,9652502,4.59
2024-07-11,Z01,48000,7640038,8572290,3.05
2024-07-12,Z01,48000,8375632,9397642,4.22
2024-07-13,Z01,48000,8645271,9700183,3.82
2024-07-14,Z01,48000,8824495,9901277,3.7
2024-07-15,Z01,48000,8481177,9516066,4.29
2024-07-16,Z01,48000,7826839,8781885,3.28
2024-07-17,Z01,48000,7998779,8974806,4.24
2024-07-18,Z01,48000,8376020,9398078,3.5
2024-07-19,Z01,48000,8617658,9669202,3.28
2024-07-20,Z01,48000,9181325,10301648,2.94
2024-07-21,Z01,48000,9544753,10709422,4.39
2024-07-22,Z01,48000,7863273,8822764,4.17
2024-07-23,Z01,48000,8447866,9478691,3.36
2024-07-24,Z01,48000,8036864,9017538,3.87
2024-07-25,Z01,48000,7919661,8886033,3.66
2024-07-26,Z01,48000,7962394,8933980,3.42
2024-07-27,Z01,48000,8743974,9810930,4.08
2024-07-28,Z01,48000,8966229,10060306,3.29
2024-07-29,Z01,48000,7926933,8894192,2.5
2024-07-30,Z01,48000,7853737,8812065,3.73
2024-07-31,Z01,48000,7435248,8342511,3.63
2024-08-01,Z01,48000,7965194,8937122,3.3
2024-08-02,Z01,48000,7524692,8442869,3.15
2024-08-03,Z01,48000,8644587,9699417,2.82
2024-08-04,Z01,48000,8663077,9720162,3.42
2024-08-05,Z01,48000,8177432,9175258,3.16
2024-08-06,Z01,48000,8269797,9278893,4.08
2024-08-07,Z01,48000,7736889,8680959,3.86
2024-08-08,Z01,48000,7705218,8645423,3.36
2024-08-09,Z01,48000,8079458,9065329,3.86
2024-08-10,Z01,48000,9294445,10428571,3.55
2024-08-11,Z01,48000,8745611,9812767,3.47
2024-08-12,Z01,48000,7291995,8181778,3.57
2024-08-13,Z01,48000,7793969,8745004,4.49
2024-08-14,Z01,48000,8019354,8997891,3.92
2024-08-15,Z01,48000,7441074,8349048,3.45
2024-08-16,Z01,48000,7303415,8194591,4.05
2024-08-17,Z01,48000,8333683,9350576,4.03
2024-08-18,Z01,48000,8573501,9619656,3.73
2024-08-19,Z01,48000,7334216,8229151,3.44
2024-08-20,Z01,48000,7724090,8666598,3.4
2024-08-21,Z01,48000,7772928,8721396,3.06
2024-08-22,Z01,48000,7715218,8656644,3.69
2024-08-23,Z01,48000,7225201,8106834,3.3
2024-08-24,Z01,48000,8520144,9559788,3.38
2024-08-25,Z01,48000,7831254,8786838,3.91
2024-08-26,Z01,48000,7679382,8616434,4.44
2024-08-27,Z01,48000,7945638,8915180,3.79
2024-08-28,Z01,48000,7520261,8437898,3.55
2024-08-29,Z01,48000,7440463,8348363,3.59
2024-08-30,Z01,48000,6945568,7793080,4.17
2024-08-31,Z01,48000,7841749,8798614,3.79
2024-09-01,Z01,48000,7970651,8943245,3.7
2024-09-02,Z01,48000,8185108,9183871,3.73
2024-09-03,Z01,48000,7502915,8418435,2.89
2024-09-04,Z01,48000,7464952,8375840,3.8
2024-09-05,Z01,48000,7599526,8526835,3.16
2024-09-06,Z01,48000,7198081,8076404,3.8
2024-09-07,Z01,48000,8143190,9136837,3.23
2024-09-08,Z01,48000,7498611,8413606,3.9
2024-09-09,Z01,48000,7028196,7885790,3.52
2024-09-10,Z01,48000,7307061,8198683,3.03
2024-09-11,Z01,48000,7385605,8286811,3.45
2024-09-12,Z01,48000,6783073,7610756,4.7
2024-09-13,Z01,48000,7015586,7871642,2.46
2024-09-14,Z01,48000,7368726,8267872,3.68
2024-09-15,Z01,48000,8182017,9180402,3.09
2024-09-16,Z01,48000,7055113,7915991,4.29
2024-09-17,Z01,48000,6519255,7314747,4.01
2024-09-18,Z01,48000,7366812,8265724,3.69
2024-09-19,Z01,48000,6769382,7595395,4.06
2024-09-20,Z01,48000,6744113,7567042,3.72
2024-09-21,Z01,48000,7452886,8362302,3.6
2024-09-22,Z01,48000,7772004,8720359,3.3
2024-09-23,Z01,48000,6719696,7539646,3.42
2024-09-24,Z01,48000,7272726,8160158,3.37
2024-09-25,Z01,48000,6525807,7322098,3.61
2024-09-26,Z01,48000,6444381,7230737,2.65
2024-09-27,Z01,48000,6484715,7275993,4.11
2024-09-28,Z01,48000,7565300,8488432,4.57
2024-09-29,Z01,48000,6789194,7617625,3.38
2024-09-30,Z01,48000,6716231,7535758,4.19
2024-10-01,Z01,48000,6232945,6993501,3.53
2024-10-02,Z01,48000,6663050,7476088,3.3
2024-10-03,Z01,48000,6108213,6853549,3.41
2024-10-04,Z01,48000,6569798,7371457,3.64
2024-10-05,Z01,48000,7556815,8478912,3.24
2024-10-06,Z01,48000,6736147,7558105,3.9
2024-10-07,Z01,48000,6382175,7160941,3.34
2024-10-08,Z01,48000,6210653,6968489,3.06
2024-10-09,Z01,48000,6274121,7039702,3.59
2024-10-10,Z01,48000,6361160,7137361,3.25
2024-10-11,Z01,48000,6340796,7114513,3.44
2024-10-12,Z01,48000,6949755,7797778,3.57
2024-10-13,Z01,48000,7021725,7878529,2.93
2024-10-14,Z01,48000,5749437,6450994,4.33
2024-10-15,Z01,48000,6007505,6740553,4.01
2024-10-16,Z01,48000,5534744,6210104,3.28
2024-10-17,Z01,48000,5845206,6558449,3.59
2024-10-18,Z01,48000,6180505,6934662,3.92
2024-10-19,Z01,48000,6501842,7295209,3.7
2024-10-20,Z01,48000,5815410,6525017,4.54
2024-10-21,Z01,48000,5611240,6295934,3.48
2024-10-22,Z01,48000,5871265,6587688,4.19
2024-10-23,Z01,48000,5651894,6341549,2.93
2024-10-24,Z01,48000,5818772,6528790,3.01
2024-10-25,Z01,48000,5310217,5958180,4.44
2024-10-26,Z01,48000,6248901,7011404,3.38
2024-10-27,Z01,48000,5768264,6472119,3.02
2024-10-28,Z01,48000,5674288,6366676,3.58
2024-10-29,Z01,48000,4893235,5490317,4.23
2024-10-30,Z01,48000,5355917,6009456,3.22
2024-10-31,Z01,48000,5732039,6431473,3.58
2024-11-01,Z01,48000,4982721,5590722,2.67
2024-11-02,Z01,48000,5724820,6423374,3.37
2024-11-03,Z01,48000,5377931,6034156,4.1
2024-11-04,Z01,48000,5263018,5905222,3.21
2024-11-05,Z01,48000,5027803,5641305,2.96
2024-11-06,Z01,48000,5445700,6110195,3.21
2024-11-07,Z01,48000,5231838,5870237,3.3
2024-11-08,Z01,48000,5354773,6008173,3.98
2024-11-09,Z01,48000,5897637,6617278,3.79
2024-11-10,Z01,48000,5744603,6445571,3.89
2024-11-11,Z01,48000,4743376,5322172,3.61
2024-11-12,Z01,48000,5178200,5810054,3.29
2024-11-13,Z01,48000,4413200,4951707,3.21
2024-11-14,Z01,48000,5054995,5671816,3.82
2024-11-15,Z01,48000,5131275,5757403,4.39
2024-11-16,Z01,48000,5430113,6092706,3.13
2024-11-17,Z01,48000,5924162,6647040,3.09
2024-11-18,Z01,48000,4548287,5103278,3.03
2024-11-19,Z01,48000,4917281,5517297,4.02
2024-11-20,Z01,48000,4811285,5398367,3.58
2024-11-21,Z01,48000,4842660,5433571,3.88
2024-11-22,Z01,48000,4607896,5170161,3.35
2024-11-23,Z01,48000,5152644,5781379,3.91
2024-11-24,Z01,48000,5112049,5735831,3.46
2024-11-25,Z01,48000,4679946,5251002,2.83
2024-11-26,Z01,48000,4593880,5154434,4.06
2024-11-27,Z01,48000,4262940,4783112,3.58
2024-11-28,Z01,48000,4586210,5145828,3.44
2024-11-29,Z01,48000,4785365,5369285,3.74
2024-11-30,Z01,48000,4986124,5594540,2.88
2024-12-01,Z01,48000,5163834,5793935,3.82
2024-12-02,Z01,48000,4751932,5331772,3.3
2024-12-03,Z01,48000,4687037,5258958,3.52
2024-12-04,Z01,48000,4429040,4969480,4.17
2024-12-05,Z01,48000,4341609,4871380,3.92
2024-12-06,Z01,48000,4635945,5201632,3.51
2024-12-07,Z01,48000,4561208,5117775,3.55
2024-12-08,Z01,48000,4530466,5083282,2.32
2024-12-09,Z01,48000,4239082,4756343,3.19
2024-12-10,Z01,48000,4229953,4746100,3.68
2024-12-11,Z01,48000,4362454,4894769,3.22
2024-12-12,Z01,48000,4388437,4923922,2.94
2024-12-13,Z01,48000,4521643,5073382,3.84
2024-12-14,Z01,48000,4705215,5279355,4.25
2024-12-15,Z01,48000,4548389,5103392,3.24
2024-12-16,Z01,48000,4302204,4827167,4.04
2024-12-17,Z01,48000,4223992,4739412,3.96
2024-12-18,Z01,48000,4205792,4718991,3.11
2024-12-19,Z01,48000,4116390,4618680,3.24
2024-12-20,Z01,48000,4265728,4786240,4.5
2024-12-21,Z01,48000,4353329,4884531,3.04
2024-12-22,Z01,48000,4405266,4942804,3.3
2024-12-23,Z01,48000,4248115,4766479,4.58
2024-12-24,Z01,48000,4102112,4602660,3.32
2024-12-25,Z01,48000,4442028,4984053,4.28
2024-12-26,Z01,48000,4083016,4581234,3.09
2024-12-27,Z01,48000,4192243,4703788,3.67
2024-12-28,Z01,48000,4686792,5258683,4.14
2024-12-29,Z01,48000,4121700,4624637,3.37
2024-12-30,Z01,48000,4311309,4837383,3.65
2024-12-31,Z01,48000,3998216,4486086,3.97
2025-01-01,Z01,48000,4071402,4568202,3.15
2025-01-02,Z01,48000,3897245,4372794,4.72
2025-01-03,Z01,48000,4014200,4504020,4.12
2025-01-04,Z01,48000,4451511,4994693,3.42
2025-01-05,Z01,48000,4519793,5071307,3.48
2025-01-06,Z01,48000,4005059,4493764,4.56
2025-01-07,Z01,48000,4173755,4683044,3.42
2025-01-08,Z01,48000,4354847,4886234,3.36
2025-01-09,Z01,48000,4054255,4548963,4.17
2025-01-10,Z01,48000,4159755,4667336,2.9
2025-01-11,Z01,48000,4907609,5506445,3.56
2025-01-12,Z01,48000,4291359,4814999,3.64
2025-01-13,Z01,48000,3666926,4114371,3.25
2025-01-14,Z01,48000,3745468,4202498,2.82
2025-01-15,Z01,48000,3889678,4364304,3.63
2025-01-16,Z01,48000,4172789,4681961,3.94
2025-01-17,Z01,48000,4123653,4626829,3.26
2025-01-18,Z01,48000,4755874,5336195,3.01
2025-01-19,Z01,48000,4592703,5153113,4.23
2025-01-20,Z01,48000,4079717,4577532,3.86
2025-01-21,Z01,48000,3928014,4407317,3.42
2025-01-22,Z01,48000,4063133,4558924,4.06
2025-01-23,Z01,48000,4269706,4790704,3.72
2025-01-24,Z01,48000,3965368,4449230,4.49
2025-01-25,Z01,48000,4390179,4925877,3.93
2025-01-26,Z01,48000,4653369,5221182,2.91
2025-01-27,Z01,48000,4169653,4678442,3.27
2025-01-28,Z01,48000,4204272,4717285,3.29
2025-01-29,Z01,48000,4316263,4842941,3.75
2025-01-30,Z01,48000,4202041,4714782,3.45
2025-01-31,Z01,48000,4239113,4756378,3.04
2025-02-01,Z01,48000,4556387,5112366,3.89
2025-02-02,Z01,48000,4471998,5017680,4.1
2025-02-03,Z01,48000,4005498,4494256,3.55
2025-02-04,Z01,48000,4356725,4888341,3.7
2025-02-05,Z01,48000,3968218,4452428,3.12
2025-02-06,Z01,48000,4204422,4717453,3.34
2025-02-07,Z01,48000,3904525,4380963,3.36
2025-02-08,Z01,48000,4728844,5305866,3.88
2025-02-09,Z01,48000,4857831,5450593,3.73
2025-02-10,Z01,48000,4329204,4857462,3.44
2025-02-11,Z01,48000,4075999,4573360,3.42
2025-02-12,Z01,48000,4341828,4871626,2.62
2025-02-13,Z01,48000,4438855,4980493,4.4
2025-02-14,Z01,48000,4510070,5060397,2.56
2025-02-15,Z01,48000,4631091,5196186,3.81
2025-02-16,Z01,48000,4292187,4815927,3.62
2025-02-17,Z01,48000,4499335,5048353,3.47
2025-02-18,Z01,48000,4514151,5064976,3.6
2025-02-19,Z01,48000,4318128,4845034,3.27
2025-02-20,Z01,48000,4666185,5235561,3.93
2025-02-21,Z01,48000,4287389,4810544,2.94
2025-02-22,Z01,48000,4768449,5350304,3.76
2025-02-23,Z01,48000,4704581,5278643,3.26
2025-02-24,Z01,48000,4597818,5158852,3.39
2025-02-25,Z01,48000,4778899,5362029,3.4
2025-02-26,Z01,48000,4757997,5338578,3.52
2025-02-27,Z01,48000,4575125,5133390,3.85
2025-02-28,Z01,48000,4368985,4902097,3.58
2025-03-01,Z01,48000,5167835,5798424,4.07
2025-03-02,Z01,48000,4676671,5247327,4.12
2025-03-03,Z01,48000,4707053,5281417,3.75
2025-03-04,Z01,48000,4706202,5280462,3.94
2025-03-05,Z01,48000,4773079,5355499,4.61
2025-03-06,Z01,48000,4805332,5391688,2.89
2025-03-07,Z01,48000,4757124,5337597,4.14
2025-03-08,Z01,48000,5352137,6005215,4.37
2025-03-09,Z01,48000,5270200,5913280,3.82
2025-03-10,Z01,48000,4503761,5053319,4.55
2025-03-11,Z01,48000,4800420,5386176,4.49
2025-03-12,Z01,48000,4761406,5342402,3.43
2025-03-13,Z01,48000,4960965,5566312,3.47
2025-03-14,Z01,48000,4808934,5395730,3.87
2025-03-15,Z01,48000,4768291,5350127,3.29
2025-03-16,Z01,48000,5198644,5832992,4.96
2025-03-17,Z01,48000,4810374,5397345,3.99
2025-03-18,Z01,48000,4809355,5396201,3.62
2025-03-19,Z01,48000,5150639,5779130,2.89
2025-03-20,Z01,48000,4782218,5365753,3.73
2025-03-21,Z01,48000,5256758,5898198,3.01
2025-03-22,Z01,48000,5533463,6208666,3.98
2025-03-23,Z01,48000,5476142,6144351,2.35
2025-03-24,Z01,48000,5168718,5799415,4.29
2025-03-25,Z01,48000,5483292,6152373,3.39
2025-03-26,Z01,48000,5408457,6068408,2.75
2025-03-27,Z01,48000,5093463,5714977,3.59
2025-03-28,Z01,48000,5702081,6397860,3.61
2025-03-29,Z01,48000,5759223,6461975,3.57
2025-03-30,Z01,48000,6109222,6854681,4.29
2025-03-31,Z01,48000,5278190,5922245,3.79
2025-04-01,Z01,48000,5444870,6109263,4.0
2025-04-02,Z01,48000,5130149,5756139,3.48
2025-04-03,Z01,48000,5501787,6173126,3.81
2025-04-04,Z01,48000,5348244,6000847,2.95
2025-04-05,Z01,48000,5805118,6513469,3.73
2025-04-06,Z01,48000,6462053,7250566,3.22
2025-04-07,Z01,48000,5871797,6588285,4.26
2025-04-08,Z01,48000,6450579,7237692,3.64
2025-04-09,Z01,48000,5872280,7263383,3.93
2025-04-10,Z01,48000,5870220,7260835,3.73
2025-04-11,Z01,48000,5412956,6695248,4.5
2025-04-12,Z01,48000,6025072,7452370,2.82
2025-04-13,Z01,48000,6430758,7954160,3.54
2025-04-14,Z01,48000,6443038,7969349,3.12
2025-04-15,Z01,48000,6430184,7953450,2.58
2025-04-16,Z01,48000,5900079,7297767,3.09
2025-04-17,Z01,48000,5790699,6497291,4.19
2025-04-18,Z01,48000,6249954,7012585,3.58
2025-04-19,Z01,48000,6677705,7492531,3.49
2025-04-20,Z01,48000,6630620,7439701,3.99
2025-04-21,Z01,48000,6287776,7055023,3.66
2025-04-22,Z01,48000,6791146,7619815,3.91
2025-04-23,Z01,48000,6502465,7295908,3.76
2025-04-24,Z01,48000,6960356,7809672,3.87
2025-04-25,Z01,48000,5895192,6614534,3.38
2025-04-26,Z01,48000,7247069,8131370,4.12
2025-04-27,Z01,48000,6530251,7327084,2.99
2025-04-28,Z01,48000,6698057,7515367,3.56
2025-04-29,Z01,48000,6755828,7580187,4.15
2025-04-30,Z01,48000,6526298,7322649,3.52
2025-05-01,Z01,48000,6570407,7372140,3.38
2025-05-02,Z01,48000,6457934,7245944,4.74
2025-05-03,Z01,48000,7395497,8297910,4.31
2025-05-04,Z01,48000,7560855,8483445,3.67
2025-05-05,Z01,48000,6796113,7625387,3.11
2025-05-06,Z01,48000,7064605,7926641,2.58
2025-05-07,Z01,48000,7156061,8029257,3.95
2025-05-08,Z01,48000,6845688,7681012,4.23
2025-05-09,Z01,48000,6633185,7442579,3.8
2025-05-10,Z01,48000,7378696,8628619,2.74
2025-05-11,Z01,48000,7523490,8797941,3.68
2025-05-12,Z01,48000,7183775,8400679,3.36
2025-05-13,Z01,48000,7215742,8438062,3.68
2025-05-14,Z01,48000,6953286,8131146,4.57
2025-05-15,Z01,48000,6980730,8163240,3.99
2025-05-16,Z01,48000,7140541,8350122,3.89
2025-05-17,Z01,48000,7812396,9135786,3.58
2025-05-18,Z01,48000,7912671,9253048,3.81
2025-05-19,Z01,48000,7010605,8198175,3.24
2025-05-20,Z01,48000,7363087,8610366,3.88
2025-05-21,Z01,48000,7543696,8821570,3.5
2025-05-22,Z01,48000,7423697,8681243,3.19
2025-05-23,Z01,48000,7601509,8889176,4.01
2025-05-24,Z01,48000,8169352,9553209,2.48
2025-05-25,Z01,48000,8097609,9469313,3.33
2025-05-26,Z01,48000,7577837,8861494,3.91
2025-05-27,Z01,48000,6627185,7749805,4.21
2025-05-28,Z01,48000,7319083,8558908,3.84
2025-05-29,Z01,48000,7273209,8505263,3.26
2025-05-30,Z01,48000,7927488,8894815,3.57
2025-05-31,Z01,48000,8179391,9177456,3.75
2025-06-01,Z01,48000,8933576,10023668,4.38
2025-06-02,Z01,48000,7529616,8448394,4.06
2025-06-03,Z01,48000,7829272,8784615,4.06
2025-06-04,Z01,48000,7497082,8411890,3.63
2025-06-05,Z01,48000,7953360,8923844,3.06
2025-06-06,Z01,48000,7471236,8382891,2.9
2025-06-07,Z01,48000,8261928,9270064,3.45
2025-06-08,Z01,48000,8647743,9702958,3.95
2025-06-09,Z01,48000,8105357,9094388,3.35
2025-06-10,Z01,48000,7542698,8463072,3.89
2025-06-11,Z01,48000,7732366,8675884,3.2
2025-06-12,Z01,48000,7167782,8042408,3.28
2025-06-13,Z01,48000,7253683,8138792,4.3
2025-06-14,Z01,48000,9011171,10110732,3.98
2025-06-15,Z01,48000,9119501,10232280,3.45
2025-06-16,Z01,48000,8163168,9159253,3.18
2025-06-17,Z01,48000,7868801,8828967,4.07
2025-06-18,Z01,48000,7957508,8928499,4.04
2025-06-19,Z01,48000,8347502,9366080,3.92
2025-06-20,Z01,48000,7659476,8594101,3.51
2025-06-21,Z01,48000,8773187,9843708,3.05
2025-06-22,Z01,48000,8753659,9821797,3.59
2025-06-23,Z01,48000,8085817,9072464,4.3
2025-06-24,Z01,48000,8202190,9203037,3.15
2025-06-25,Z01,48000,8112585,9102498,3.62
2025-06-26,Z01,48000,8312138,9326401,4.42
2025-06-27,Z01,48000,8041089,9022279,3.45
2025-06-28,Z01,48000,9102022,10212669,3.54
2025-06-29,Z01,48000,9132065,10246377,2.92
2025-06-30,Z01,48000,8251126,9257944,3.91
2025-07-01,Z01,48000,8539859,9581909,3.23
2025-07-02,Z01,48000,8635396,9689104,2.82
2025-07-03,Z01,48000,7581192,8506264,3.12
2025-07-04,Z01,48000,7657715,8592124,3.7
2025-07-05,Z01,48000,9440713,10592687,2.81
2025-07-06,Z01,48000,8767577,9837414,2.91
2025-07-07,Z01,48000,7926961,8894224,3.88
2025-07-08,Z01,48000,8398885,9423733,3.56
2025-07-09,Z01,48000,8094246,9081921,3.14
2025-07-10,Z01,48000,7606159,8534277,3.44
2025-07-11,Z01,48000,8704508,9766649,4.47
2025-07-12,Z01,48000,9443286,10595574,4.24
2025-07-13,Z01,48000,9431926,10582828,3.55
2025-07-14,Z01,48000,7870649,8831041,4.01
2025-07-15,Z01,48000,8668611,9726372,3.66
2025-07-16,Z01,48000,7993392,8968761,2.71
2025-07-17,Z01,48000,8465253,9498200,2.62
2025-07-18,Z01,48000,8163458,9159578,3.15
2025-07-19,Z01,48000,8814204,9889730,2.81
2025-07-20,Z01,48000,9212257,10336354,3.74
2025-07-21,Z01,48000,7842611,8799582,3.33
2025-07-22,Z01,48000,8598684,9647912,3.81
2025-07-23,Z01,48000,8060545,9044108,3.82
2025-07-24,Z01,48000,7254829,8140078,3.95
2025-07-25,Z01,48000,7608571,8536983,3.13
2025-07-26,Z01,48000,10079086,11308956,3.86
2025-07-27,Z01,48000,9019751,10120358,3.12
2025-07-28,Z01,48000,8571918,9617880,3.96
2025-07-29,Z01,48000,8347092,9365621,4.21
2025-07-30,Z01,48000,8816702,9892533,3.96
2025-07-31,Z01,48000,7582013,8507185,3.51
2025-08-01,Z01,48000,8728005,9793013,3.88
2025-08-02,Z01,48000,9622651,10796826,2.83
2025-08-03,Z01,48000,8962849,10056513,2.72
2025-08-04,Z01,48000,8434487,9463680,3.83
2025-08-05,Z01,48000,8193583,9193380,4.25
2025-08-06,Z01,48000,7631210,8562385,2.98
2025-08-07,Z01,48000,8168983,9165778,3.61
2025-08-08,Z01,48000,8050031,9032311,3.82
2025-08-09,Z01,48000,9083909,10192345,3.29
2025-08-10,Z01,48000,9170881,10289930,3.43
2025-08-11,Z01,48000,7807650,8760354,3.91
2025-08-12,Z01,48000,8523476,9563527,3.65
2025-08-13,Z01,48000,8176836,9174589,3.66
2025-08-14,Z01,48000,8310051,9324059,3.11
2025-08-15,Z01,48000,8194417,9194316,3.58
2025-08-16,Z01,48000,9390407,10536242,3.4
2025-08-17,Z01,48000,8672503,9730739,3.43
2025-08-18,Z01,48000,8217565,9220288,3.33
2025-08-19,Z01,48000,8171601,9168715,3.59
2025-08-20,Z01,48000,7606677,8534859,3.17
2025-08-21,Z01,48000,7842442,8799392,3.61
2025-08-22,Z01,48000,7661379,8596236,3.42
2025-08-23,Z01,48000,8464125,9496934,3.13
2025-08-24,Z01,48000,8703994,9766072,2.63
2025-08-25,Z01,48000,7571456,8495339,4.07
2025-08-26,Z01,48000,7731326,8674718,3.97
2025-08-27,Z01,48000,7991583,8966731,3.2
2025-08-28,Z01,48000,7689907,8628245,3.94
2025-08-29,Z01,48000,7707373,8647841,3.09
2025-08-30,Z01,48000,8666273,9723749,3.45
2025-08-31,Z01,48000,8504497,9542232,3.33
2025-09-01,Z01,48000,7745550,8690677,3.46
2025-09-02,Z01,48000,6967392,7817566,3.92
2025-09-03,Z01,48000,7744727,8689753,3.4
2025-09-04,Z01,48000,7623155,8553347,3.43
2025-09-05,Z01,48000,7580034,8504964,3.97
2025-09-06,Z01,48000,8340141,9357821,3.63
2025-09-07,Z01,48000,8264472,9272919,3.3
2025-09-08,Z01,48000,7393796,8296001,3.72
2025-09-09,Z01,48000,7737067,8681159,4.1
2025-09-10,Z01,48000,7534004,8453318,4.13
2025-09-11,Z01,48000,6856661,7693324,2.94
2025-09-12,Z01,48000,6955535,7804262,2.96
2025-09-13,Z01,48000,8225494,9229185,4.1
2025-09-14,Z01,48000,8379137,9401576,3.46
2025-09-15,Z01,48000,6978349,7829861,2.5
2025-09-16,Z01,48000,7310061,8202048,3.24
2025-09-17,Z01,48000,7635088,8566736,3.38
2025-09-18,Z01,48000,7068200,7930675,3.44
2025-09-19,Z01,48000,7569017,8492603,3.98
2025-09-20,Z01,48000,7485774,8399203,3.14
2025-09-21,Z01,48000,7415769,8320656,4.07
2025-09-22,Z01,48000,6996903,7850678,3.74
2025-09-23,Z01,48000,6647105,7458198,2.96
2025-09-24,Z01,48000,6435573,7220854,3.44
2025-09-25,Z01,48000,6930988,7776721,3.85
2025-09-26,Z01,48000,6508445,7302618,3.62
2025-09-27,Z01,48000,6951855,7800134,3.79
2025-09-28,Z01,48000,7371688,8271196,3.31
2025-09-29,Z01,48000,7029002,7886694,3.88
2025-09-30,Z01,48000,6899456,7741340,3.4
2025-10-01,Z01,48000,6362384,7138735,4.87
2025-10-02,Z01,48000,6666582,7480052,2.94
2025-10-03,Z01,48000,6400035,7180979,4.95
2025-10-04,Z01,48000,7364442,8263065,3.12
2025-10-05,Z01,48000,7141705,8013149,4.24
2025-10-06,Z01,48000,6288735,7056099,4.01
2025-10-07,Z01,48000,6337118,7110385,3.15
2025-10-08,Z01,48000,6042508,6779826,3.9
2025-10-09,Z01,48000,6048638,6786705,3.35
2025-10-10,Z01,48000,6781942,7609487,3.74
2025-10-11,Z01,48000,6872850,7711488,3.67
2025-10-12,Z01,48000,6659312,7471894,3.43
2025-10-13,Z01,48000,5652034,6341706,3.38
2025-10-14,Z01,48000,5496035,6166672,3.77
2025-10-15,Z01,48000,6538363,7336187,3.15
2025-10-16,Z01,48000,5758786,6461485,3.17
2025-10-17,Z01,48000,6239317,7000651,4.08
2025-10-18,Z01,48000,6496311,7289003,3.81
2025-10-19,Z01,48000,6463195,7251846,2.95
2025-10-20,Z01,48000,5546316,6223088,3.1
2025-10-21,Z01,48000,5801965,6509932,2.53
2025-10-22,Z01,48000,5991379,6722459,4.05
2025-10-23,Z01,48000,5274693,5918321,3.94
2025-10-24,Z01,48000,5537909,6213656,3.06
2025-10-25,Z01,48000,6139281,6888408,3.92
2025-10-26,Z01,48000,6003782,6736375,4.59
2025-10-27,Z01,48000,5435248,6098468,2.83
2025-10-28,Z01,48000,5625735,6312198,3.29
2025-10-29,Z01,48000,5754753,6456960,2.82
2025-10-30,Z01,48000,6109239,6854700,4.07
2025-10-31,Z01,48000,5425844,6087916,3.55
2025-11-01,Z01,48000,6135352,6883999,3.4
2025-11-02,Z01,48000,5442880,6107031,3.71
2025-11-03,Z01,48000,5651164,6340730,3.32
2025-11-04,Z01,48000,5145968,5773889,3.4
2025-11-05,Z01,48000,5254199,5895327,3.74
2025-11-06,Z01,48000,5434922,6098102,3.29
2025-11-07,Z01,48000,5212726,5848793,3.37
2025-11-08,Z01,48000,5512714,6185386,3.52
2025-11-09,Z01,48000,6080772,6822759,3.65
2025-11-10,Z01,48000,5245690,5885779,3.9
2025-11-11,Z01,48000,5216033,5852504,3.89
2025-11-12,Z01,48000,5405520,6065111,2.85
2025-11-13,Z01,48000,5502542,6173973,4.3
2025-11-14,Z01,48000,4625946,5190413,3.63
2025-11-15,Z01,48000,5512108,6184706,3.43
2025-11-16,Z01,48000,5359400,6013364,3.15
2025-11-17,Z01,48000,5236604,5875584,4.59
2025-11-18,Z01,48000,5289375,5934794,4.78
2025-11-19,Z01,48000,5350699,6003601,4.53
2025-11-20,Z01,48000,4914258,5513905,3.66
2025-11-21,Z01,48000,5062864,5680644,3.77
2025-11-22,Z01,48000,5600293,6283651,4.35
2025-11-23,Z01,48000,5313811,5962212,3.48
2025-11-24,Z01,48000,4671920,5241997,3.87
2025-11-25,Z01,48000,4500769,5049961,3.71
2025-11-26,Z01,48000,4690840,5263225,4.56
2025-11-27,Z01,48000,5061437,5679044,4.32
2025-11-28,Z01,48000,4596725,5157626,3.53
2025-11-29,Z01,48000,5497686,6168524,4.36
2025-11-30,Z01,48000,5180958,5813149,3.6
2025-12-01,Z01,48000,4503826,5053392,3.33
2025-12-02,Z01,48000,4735599,5313445,3.46
2025-12-03,Z01,48000,4495733,5044311,3.67
2025-12-04,Z01,48000,4195715,4707685,3.21
2025-12-05,Z01,48000,4764775,5346182,3.34
2025-12-06,Z01,48000,5134906,5761477,2.88
